,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
7973,GRC,Europe,Greece,2020-04-13,2114,33,98,5,202.82,3.1660000000000004,9.402000000000001,0.48,43417.0,1156.0,4.165,0.111,2461.0,0.23600000000000002,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7974,GRC,Europe,Greece,2020-04-14,2145,31,99,1,205.794,2.9739999999999998,9.498,0.096,48798.0,5381.0,4.6819999999999995,0.516,2888.0,0.27699999999999997,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7975,GRC,Europe,Greece,2020-04-15,2170,25,101,2,208.192,2.399,9.69,0.192,50771.0,1973.0,4.871,0.18899999999999997,2606.0,0.25,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7976,GRC,Europe,Greece,2020-04-16,2192,22,102,1,210.303,2.1109999999999998,9.786,0.096,,,,,2568.0,0.24600000000000002,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7977,GRC,Europe,Greece,2020-04-17,2207,15,105,3,211.74200000000002,1.439,10.074,0.28800000000000003,,,,,2431.0,0.233,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7978,GRC,Europe,Greece,2020-04-18,2207,0,105,0,211.74200000000002,0.0,10.074,0.0,53290.0,,5.113,,2278.0,0.21899999999999997,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7979,GRC,Europe,Greece,2020-04-19,2207,0,105,0,211.74200000000002,0.0,10.074,0.0,,,,,1651.0,0.158,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7980,GRC,Europe,Greece,2020-04-20,2235,28,110,5,214.428,2.6860000000000004,10.554,0.48,54344.0,,5.2139999999999995,,1561.0,0.15,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7981,GRC,Europe,Greece,2020-04-21,2245,10,116,6,215.388,0.9590000000000001,11.129000000000001,0.5760000000000001,55666.0,1322.0,5.341,0.127,981.0,0.094,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7982,GRC,Europe,Greece,2020-04-22,2401,156,121,5,230.355,14.967,11.609000000000002,0.48,56944.0,1278.0,5.462999999999999,0.12300000000000001,882.0,0.085,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7983,GRC,Europe,Greece,2020-04-23,2408,7,121,0,231.02599999999998,0.672,11.609000000000002,0.0,59241.0,2297.0,5.684,0.22,1090.0,0.105,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7984,GRC,Europe,Greece,2020-04-24,2463,55,125,4,236.303,5.277,11.993,0.384,61407.0,2166.0,5.891,0.20800000000000002,1280.0,0.12300000000000001,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7985,GRC,Europe,Greece,2020-04-25,2490,27,130,5,238.893,2.59,12.472000000000001,0.48,63087.0,1680.0,6.053,0.161,1400.0,0.134,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7986,GRC,Europe,Greece,2020-04-26,2506,16,130,0,240.429,1.535,12.472000000000001,0.0,64608.0,1521.0,6.199,0.146,1542.0,0.14800000000000002,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7987,GRC,Europe,Greece,2020-04-27,2506,0,130,0,240.429,0.0,12.472000000000001,0.0,66094.0,1486.0,6.341,0.14300000000000002,1679.0,0.161,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7988,GRC,Europe,Greece,2020-04-28,2534,28,136,6,243.115,2.6860000000000004,13.048,0.5760000000000001,69833.0,3739.0,6.7,0.359,2024.0,0.19399999999999998,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7989,GRC,Europe,Greece,2020-04-29,2534,0,136,0,243.115,0.0,13.048,0.0,72130.0,2297.0,6.92,0.22,2169.0,0.20800000000000002,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7990,GRC,Europe,Greece,2020-04-30,2576,42,139,3,247.144,4.03,13.335999999999999,0.28800000000000003,75170.0,3040.0,7.212000000000001,0.292,2276.0,0.218,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7991,GRC,Europe,Greece,2020-05-01,2591,15,140,1,248.584,1.439,13.432,0.096,77251.0,2081.0,7.412000000000001,0.2,2263.0,0.217,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7992,GRC,Europe,Greece,2020-05-02,2591,0,140,0,248.584,0.0,13.432,0.0,78207.0,956.0,7.502999999999999,0.092,2160.0,0.207,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7993,GRC,Europe,Greece,2020-05-03,2620,29,143,3,251.36599999999999,2.782,13.72,0.28800000000000003,79332.0,1125.0,7.611000000000001,0.10800000000000001,2103.0,0.20199999999999999,84.26,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7994,GRC,Europe,Greece,2020-05-04,2626,6,144,1,251.94099999999997,0.5760000000000001,13.815999999999999,0.096,80951.0,1619.0,7.767,0.155,2122.0,0.204,81.48,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7995,GRC,Europe,Greece,2020-05-05,2632,6,146,2,252.517,0.5760000000000001,14.007,0.192,,,,,2024.0,0.19399999999999998,72.22,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7996,GRC,Europe,Greece,2020-05-06,2642,10,146,0,253.477,0.9590000000000001,14.007,0.0,87052.0,,8.352,,2132.0,0.205,72.22,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7997,GRC,Europe,Greece,2020-05-07,2663,21,147,1,255.49099999999999,2.015,14.103,0.096,90043.0,2991.0,8.639,0.287,2125.0,0.204,72.22,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7998,GRC,Europe,Greece,2020-05-08,2678,15,148,1,256.93,1.439,14.199000000000002,0.096,94291.0,4248.0,9.046,0.408,2434.0,0.23399999999999999,72.22,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
7999,GRC,Europe,Greece,2020-05-09,2691,13,150,2,258.178,1.247,14.390999999999998,0.192,97384.0,3093.0,9.343,0.297,2740.0,0.263,72.22,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8000,GRC,Europe,Greece,2020-05-10,2710,19,151,1,260.001,1.8230000000000002,14.487,0.096,98877.0,1493.0,9.486,0.14300000000000002,2792.0,0.268,72.22,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8001,GRC,Europe,Greece,2020-05-11,2716,6,151,0,260.57599999999996,0.5760000000000001,14.487,0.0,99363.0,486.0,9.533,0.047,2630.0,0.252,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8002,GRC,Europe,Greece,2020-05-12,2726,10,151,0,261.536,0.9590000000000001,14.487,0.0,106054.0,6691.0,10.175,0.642,3150.0,0.302,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8003,GRC,Europe,Greece,2020-05-13,2744,18,152,1,263.263,1.7269999999999999,14.583,0.096,112042.0,5988.0,10.749,0.574,3570.0,0.34299999999999997,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8004,GRC,Europe,Greece,2020-05-14,2760,16,155,3,264.798,1.535,14.870999999999999,0.28800000000000003,116233.0,4191.0,11.152000000000001,0.402,3741.0,0.359,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8005,GRC,Europe,Greece,2020-05-15,2770,10,156,1,265.757,0.9590000000000001,14.967,0.096,120015.0,3782.0,11.514000000000001,0.363,3675.0,0.353,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8006,GRC,Europe,Greece,2020-05-16,2810,40,160,4,269.595,3.838,15.350999999999999,0.384,126283.0,6268.0,12.116,0.601,4128.0,0.396,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8007,GRC,Europe,Greece,2020-05-17,2819,9,162,2,270.45799999999997,0.863,15.542,0.192,,,,,4301.0,0.413,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8008,GRC,Europe,Greece,2020-05-18,2834,15,163,1,271.897,1.439,15.638,0.096,131684.0,,12.634,,4617.0,0.44299999999999995,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8009,GRC,Europe,Greece,2020-05-19,2836,2,165,2,272.089,0.192,15.83,0.192,136001.0,4317.0,13.048,0.414,4278.0,0.41,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8010,GRC,Europe,Greece,2020-05-20,2840,4,165,0,272.473,0.384,15.83,0.0,139445.0,3444.0,13.379000000000001,0.33,3915.0,0.376,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8011,GRC,Europe,Greece,2020-05-21,2850,10,166,1,273.432,0.9590000000000001,15.925999999999998,0.096,,,,,3647.0,0.35,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8012,GRC,Europe,Greece,2020-05-22,2853,3,168,2,273.72,0.28800000000000003,16.118,0.192,144078.0,,13.823,,3438.0,0.33,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8013,GRC,Europe,Greece,2020-05-23,2873,20,169,1,275.639,1.919,16.214000000000002,0.096,152998.0,8920.0,14.679,0.856,3816.0,0.366,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8014,GRC,Europe,Greece,2020-05-24,2876,3,171,2,275.927,0.28800000000000003,16.406,0.192,153963.0,965.0,14.770999999999999,0.09300000000000001,3568.0,0.342,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8015,GRC,Europe,Greece,2020-05-25,2878,2,171,0,276.119,0.192,16.406,0.0,155037.0,1074.0,14.874,0.10300000000000001,3336.0,0.32,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8016,GRC,Europe,Greece,2020-05-26,2882,4,172,1,276.502,0.384,16.502,0.096,160991.0,5954.0,15.446,0.5710000000000001,3570.0,0.34299999999999997,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8017,GRC,Europe,Greece,2020-05-27,2892,10,173,1,277.462,0.9590000000000001,16.598,0.096,166245.0,5254.0,15.95,0.504,3829.0,0.36700000000000005,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8018,GRC,Europe,Greece,2020-05-28,2903,11,173,0,278.517,1.055,16.598,0.0,170467.0,4222.0,16.355,0.405,4101.0,0.39299999999999996,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8019,GRC,Europe,Greece,2020-05-29,2906,3,175,2,278.805,0.28800000000000003,16.79,0.192,174844.0,4377.0,16.775,0.42,4395.0,0.42200000000000004,68.52,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8020,GRC,Europe,Greece,2020-05-30,2909,3,175,0,279.093,0.28800000000000003,16.79,0.0,178316.0,3472.0,17.108,0.33299999999999996,3617.0,0.34700000000000003,,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8021,GRC,Europe,Greece,2020-05-31,2915,6,175,0,279.668,0.5760000000000001,16.79,0.0,180518.0,2202.0,17.319000000000003,0.21100000000000002,3794.0,0.364,,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8022,GRC,Europe,Greece,2020-06-01,2917,2,175,0,279.86,0.192,16.79,0.0,182423.0,1905.0,17.502,0.183,3912.0,0.375,,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8023,GRC,Europe,Greece,2020-06-02,2917,0,175,0,279.86,0.0,16.79,0.0,185590.0,3167.0,17.805999999999997,0.304,3514.0,0.337,,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8024,GRC,Europe,Greece,2020-06-03,2918,1,179,4,279.95599999999996,0.096,17.173,0.384,,,,,3359.0,0.322,,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8025,GRC,Europe,Greece,2020-06-04,2937,19,179,0,281.779,1.8230000000000002,17.173,0.0,193929.0,,18.605999999999998,,3352.0,0.322,,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8026,GRC,Europe,Greece,2020-06-05,2937,0,179,0,281.779,0.0,17.173,0.0,,,,,,,,10423056.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21
8105,GRD,North America,Grenada,2020-03-23,1,1,0,0,8.887,8.887,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8106,GRD,North America,Grenada,2020-03-24,1,0,0,0,8.887,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8107,GRD,North America,Grenada,2020-03-25,1,0,0,0,8.887,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8108,GRD,North America,Grenada,2020-03-26,1,0,0,0,8.887,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8109,GRD,North America,Grenada,2020-03-27,7,6,0,0,62.211999999999996,53.324,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8110,GRD,North America,Grenada,2020-03-28,7,0,0,0,62.211999999999996,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8111,GRD,North America,Grenada,2020-03-29,9,2,0,0,79.986,17.775,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8112,GRD,North America,Grenada,2020-03-30,9,0,0,0,79.986,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8113,GRD,North America,Grenada,2020-03-31,9,0,0,0,79.986,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8114,GRD,North America,Grenada,2020-04-01,9,0,0,0,79.986,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8115,GRD,North America,Grenada,2020-04-02,10,1,0,0,88.874,8.887,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8116,GRD,North America,Grenada,2020-04-03,10,0,0,0,88.874,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8117,GRD,North America,Grenada,2020-04-04,12,2,0,0,106.649,17.775,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8118,GRD,North America,Grenada,2020-04-05,12,0,0,0,106.649,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8119,GRD,North America,Grenada,2020-04-06,12,0,0,0,106.649,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8120,GRD,North America,Grenada,2020-04-07,12,0,0,0,106.649,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8121,GRD,North America,Grenada,2020-04-08,12,0,0,0,106.649,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8122,GRD,North America,Grenada,2020-04-09,12,0,0,0,106.649,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8123,GRD,North America,Grenada,2020-04-10,12,0,0,0,106.649,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8124,GRD,North America,Grenada,2020-04-11,14,2,0,0,124.42299999999999,17.775,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8125,GRD,North America,Grenada,2020-04-12,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8126,GRD,North America,Grenada,2020-04-13,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8127,GRD,North America,Grenada,2020-04-14,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8128,GRD,North America,Grenada,2020-04-15,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8129,GRD,North America,Grenada,2020-04-16,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8130,GRD,North America,Grenada,2020-04-17,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8131,GRD,North America,Grenada,2020-04-18,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8132,GRD,North America,Grenada,2020-04-19,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8133,GRD,North America,Grenada,2020-04-20,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8134,GRD,North America,Grenada,2020-04-21,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8135,GRD,North America,Grenada,2020-04-22,14,0,0,0,124.42299999999999,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8136,GRD,North America,Grenada,2020-04-23,15,1,0,0,133.311,8.887,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8137,GRD,North America,Grenada,2020-04-24,15,0,0,0,133.311,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8138,GRD,North America,Grenada,2020-04-25,15,0,0,0,133.311,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8139,GRD,North America,Grenada,2020-04-26,18,3,0,0,159.97299999999998,26.662,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8140,GRD,North America,Grenada,2020-04-27,18,0,0,0,159.97299999999998,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8141,GRD,North America,Grenada,2020-04-28,18,0,0,0,159.97299999999998,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8142,GRD,North America,Grenada,2020-04-29,18,0,0,0,159.97299999999998,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8143,GRD,North America,Grenada,2020-04-30,20,2,0,0,177.748,17.775,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8144,GRD,North America,Grenada,2020-05-01,20,0,0,0,177.748,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8145,GRD,North America,Grenada,2020-05-02,20,0,0,0,177.748,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8146,GRD,North America,Grenada,2020-05-03,21,1,0,0,186.635,8.887,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8147,GRD,North America,Grenada,2020-05-04,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8148,GRD,North America,Grenada,2020-05-05,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8149,GRD,North America,Grenada,2020-05-06,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8150,GRD,North America,Grenada,2020-05-07,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8151,GRD,North America,Grenada,2020-05-08,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8152,GRD,North America,Grenada,2020-05-09,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8153,GRD,North America,Grenada,2020-05-10,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8154,GRD,North America,Grenada,2020-05-11,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8155,GRD,North America,Grenada,2020-05-12,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8156,GRD,North America,Grenada,2020-05-13,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8157,GRD,North America,Grenada,2020-05-14,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8158,GRD,North America,Grenada,2020-05-15,21,0,0,0,186.635,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8159,GRD,North America,Grenada,2020-05-16,22,1,0,0,195.523,8.887,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8160,GRD,North America,Grenada,2020-05-17,22,0,0,0,195.523,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8161,GRD,North America,Grenada,2020-05-18,22,0,0,0,195.523,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8162,GRD,North America,Grenada,2020-05-19,22,0,0,0,195.523,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8163,GRD,North America,Grenada,2020-05-20,22,0,0,0,195.523,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
8164,GRD,North America,Grenada,2020-05-21,22,0,0,0,195.523,0.0,0.0,0.0,,,,,,,,112519.0,317.132,29.4,7.303999999999999,5.021,13593.877,,243.96400000000003,10.71,,,,3.7
